datetime,site_id,depth,observation,variable
2021-05-20T00:00:00Z,ccre,1,19.881,temperature
2021-05-20T00:00:00Z,ccre,2,18.4396,temperature
2021-05-20T00:00:00Z,ccre,3,18.1857,temperature
2021-05-20T00:00:00Z,ccre,4,17.9211,temperature
2021-05-20T00:00:00Z,ccre,5,17.2908,temperature
2021-05-20T00:00:00Z,ccre,6,15.6962,temperature
2021-05-20T00:00:00Z,ccre,7,13.4638,temperature
2021-05-20T00:00:00Z,ccre,8,12.2849,temperature
2021-05-20T00:00:00Z,ccre,10,10.4799,temperature
2021-05-20T00:00:00Z,ccre,11,10.0666,temperature
2021-05-20T00:00:00Z,ccre,15,9.4501,temperature
2021-05-21T00:00:00Z,ccre,1,20.6413,temperature
2021-05-21T00:00:00Z,ccre,2,19.1828,temperature
2021-05-21T00:00:00Z,ccre,3,18.7061,temperature
2021-05-21T00:00:00Z,ccre,4,17.8125,temperature
2021-05-21T00:00:00Z,ccre,5,16.8472,temperature
2021-05-21T00:00:00Z,ccre,6,15.6416,temperature
2021-05-21T00:00:00Z,ccre,7,13.8515,temperature
2021-05-21T00:00:00Z,ccre,8,13.0038,temperature
2021-05-21T00:00:00Z,ccre,10,11.1985,temperature
2021-05-21T00:00:00Z,ccre,11,10.4076,temperature
2021-05-21T00:00:00Z,ccre,15,9.3849,temperature
2021-05-22T00:00:00Z,ccre,1,21.4091,temperature
2021-05-22T00:00:00Z,ccre,2,19.7947,temperature
2021-05-22T00:00:00Z,ccre,3,18.8161,temperature
2021-05-22T00:00:00Z,ccre,4,17.8489,temperature
2021-05-22T00:00:00Z,ccre,5,17.1047,temperature
2021-05-22T00:00:00Z,ccre,6,15.7154,temperature
2021-05-22T00:00:00Z,ccre,7,14.4697,temperature
2021-05-22T00:00:00Z,ccre,8,13.3459,temperature
2021-05-22T00:00:00Z,ccre,10,10.8092,temperature
2021-05-22T00:00:00Z,ccre,11,10.0148,temperature
2021-05-22T00:00:00Z,ccre,15,9.4367,temperature
2021-05-23T00:00:00Z,ccre,1,22.7612,temperature
2021-05-23T00:00:00Z,ccre,2,22.4557,temperature
2021-05-23T00:00:00Z,ccre,3,19.5512,temperature
2021-05-23T00:00:00Z,ccre,4,17.9256,temperature
2021-05-23T00:00:00Z,ccre,5,16.8288,temperature
2021-05-23T00:00:00Z,ccre,6,14.796,temperature
2021-05-23T00:00:00Z,ccre,7,13.5355,temperature
2021-05-23T00:00:00Z,ccre,8,12.6122,temperature
2021-05-23T00:00:00Z,ccre,10,10.3879,temperature
2021-05-23T00:00:00Z,ccre,11,9.9038,temperature
2021-05-23T00:00:00Z,ccre,15,9.4567,temperature
2021-05-24T00:00:00Z,ccre,1,24.0705,temperature
2021-05-24T00:00:00Z,ccre,2,23.6307,temperature
2021-05-24T00:00:00Z,ccre,3,22.1831,temperature
2021-05-24T00:00:00Z,ccre,4,18.5319,temperature
2021-05-24T00:00:00Z,ccre,5,17.0547,temperature
2021-05-24T00:00:00Z,ccre,6,14.7604,temperature
2021-05-24T00:00:00Z,ccre,7,13.0374,temperature
2021-05-24T00:00:00Z,ccre,8,11.3408,temperature
2021-05-24T00:00:00Z,ccre,10,9.7964,temperature
2021-05-24T00:00:00Z,ccre,11,9.705,temperature
2021-05-24T00:00:00Z,ccre,15,9.4767,temperature
2021-05-25T00:00:00Z,ccre,1,22.9288,temperature
2021-05-25T00:00:00Z,ccre,2,21.9347,temperature
2021-05-25T00:00:00Z,ccre,3,19.3209,temperature
2021-05-25T00:00:00Z,ccre,4,18.5699,temperature
2021-05-25T00:00:00Z,ccre,5,17.9229,temperature
2021-05-25T00:00:00Z,ccre,6,16.3784,temperature
2021-05-25T00:00:00Z,ccre,7,13.7494,temperature
2021-05-25T00:00:00Z,ccre,8,11.9158,temperature
2021-05-25T00:00:00Z,ccre,10,10.0764,temperature
2021-05-25T00:00:00Z,ccre,11,9.8543,temperature
2021-05-25T00:00:00Z,ccre,15,9.4803,temperature
2021-05-26T00:00:00Z,ccre,1,22.8974,temperature
2021-05-26T00:00:00Z,ccre,2,21.168,temperature
2021-05-26T00:00:00Z,ccre,3,20.5471,temperature
2021-05-26T00:00:00Z,ccre,4,19.2036,temperature
2021-05-26T00:00:00Z,ccre,5,18.4195,temperature
2021-05-26T00:00:00Z,ccre,6,16.6902,temperature
2021-05-26T00:00:00Z,ccre,7,13.7685,temperature
2021-05-26T00:00:00Z,ccre,8,12.3085,temperature
2021-05-26T00:00:00Z,ccre,10,10.1484,temperature
2021-05-26T00:00:00Z,ccre,11,9.9096,temperature
2021-05-26T00:00:00Z,ccre,15,9.5114,temperature
2021-05-27T00:00:00Z,ccre,1,23.1398,temperature
2021-05-27T00:00:00Z,ccre,2,23.157,temperature
2021-05-27T00:00:00Z,ccre,3,23.148,temperature
2021-05-27T00:00:00Z,ccre,4,18.7782,temperature
2021-05-27T00:00:00Z,ccre,5,18.3455,temperature
2021-05-27T00:00:00Z,ccre,6,17.6707,temperature
2021-05-27T00:00:00Z,ccre,7,15.4183,temperature
2021-05-27T00:00:00Z,ccre,8,13.2537,temperature
